time,amplitude
0.40213,0.28
0.402135,0.12
0.40214,0.2
0.402145,0.2
0.40215,0.2
0.402155,0.2
0.40216,3.8
0.402165,3.88
0.40217,3.8
0.402175,3.88
0.40218,3.88
0.402185,3.8
0.40219,3.88
0.402195,3.8
0.4022,3.8
0.402205,3.8
0.40221,3.88
0.402215,3.8
0.40222,0.2
0.402225,0.2
0.40223,0.2
0.402235,0.2
0.40224,0.2
0.402245,0.2
0.40225,0.2
0.402255,3.96
0.40226,3.88
0.402265,3.88
0.40227,3.88
0.402275,3.88
0.40228,3.88
0.402285,0.2
0.40229,0.2
0.402295,0.28
0.4023,0.2
0.402305,0.28
0.40231,0.2
0.402315,0.2
0.40232,0.12
0.402325,0.2
0.40233,0.2
0.402335,0.2
0.40234,0.28
0.402345,3.96
0.40235,3.96
0.402355,3.88
0.40236,3.96
0.402365,3.88
0.40237,3.96
0.402375,3.88
0.40238,3.88
0.402385,4.04
0.40239,3.88
0.402395,4.04
0.4024,3.96
0.402405,3.96
0.40241,0.2
0.402415,0.2
0.40242,0.2
0.402425,0.2
0.40243,0.2
0.402435,0.2
0.40244,3.88
0.402445,3.88
0.40245,3.96
0.402455,3.88
0.40246,3.96
0.402465,3.88
0.40247,0.12
0.402475,0.2
0.40248,0.2
0.402485,0.2
0.40249,0.28
0.402495,0.12
0.4025,0.28
0.402505,0.12
0.40251,0.2
0.402515,0.2
0.40252,0.2
0.402525,0.2
0.40253,0.2
0.402535,3.88
0.40254,3.88
0.402545,3.88
0.40255,3.8
0.402555,3.88
0.40256,3.8
0.402565,0.2
0.40257,0.2
0.402575,0.2
0.40258,0.2
0.402585,0.2
0.40259,0.2
0.402595,3.8
0.4026,3.88
0.402605,3.8
0.40261,3.88
0.402615,3.88
0.40262,3.8
0.402625,3.8
0.40263,0.2
0.402635,0.2
0.40264,0.2
0.402645,0.2
0.40265,0.2
0.402655,0.2
0.40266,3.8
0.402665,3.8
0.40267,3.72
0.402675,3.88
0.40268,3.88
0.402685,3.8
0.40269,3.88
0.402695,3.8
0.4027,3.88
0.402705,3.96
0.40271,3.88
0.402715,3.96
0.40272,0.2
0.402725,0.2
0.40273,0.2
0.402735,0.2
0.40274,0.2
0.402745,0.12
0.40275,0.28
0.402755,3.88
0.40276,3.96
0.402765,3.96
0.40277,3.88
0.402775,3.88
0.40278,3.96
0.402785,0.2
0.40279,0.2
0.402795,0.2
0.4028,0.2
0.402805,0.2
0.40281,0.2
0.402815,0.2
0.40282,0.28
0.402825,0.2
0.40283,0.2
0.402835,0.28
0.40284,0.2
0.402845,3.88
0.40285,3.88
0.402855,3.96
0.40286,3.88
0.402865,3.88
0.40287,3.96
0.402875,3.96
0.40288,3.88
0.402885,3.96
0.40289,3.88
0.402895,3.96
0.4029,3.88
0.402905,4.04
0.40291,0.2
0.402915,0.28
0.40292,0.12
0.402925,0.2
0.40293,0.2
0.402935,0.2
0.40294,3.88
0.402945,3.88
0.40295,3.88
0.402955,3.88
0.40296,3.88
0.402965,3.88
0.40297,0.2
0.402975,0.2
0.40298,0.2
0.402985,0.28
0.40299,0.2
0.402995,0.2
0.403,0.2
0.403005,0.28
0.40301,0.2
0.403015,0.2
0.40302,0.2
0.403025,0.2
0.40303,0.2
0.403035,3.88
0.40304,3.8
0.403045,3.8
0.40305,3.8
0.403055,3.96
0.40306,3.88
0.403065,0.2
0.40307,0.2
0.403075,0.2
0.40308,0.2
0.403085,0.2
0.40309,0.2
0.403095,3.8
0.4031,3.8
0.403105,3.72
0.40311,3.8
0.403115,3.8
0.40312,3.88
0.403125,3.88
0.40313,0.2
0.403135,0.2
0.40314,0.2
0.403145,0.2
0.40315,0.28
0.403155,0.2
0.40316,3.88
0.403165,3.88
0.40317,3.96
0.403175,3.88
0.40318,3.88
0.403185,3.88
0.40319,3.88
0.403195,3.88
0.4032,3.88
0.403205,3.96
0.40321,3.8
0.403215,3.96
0.40322,0.2
0.403225,0.2
0.40323,0.2
0.403235,0.2
0.40324,0.2
0.403245,0.2
0.40325,0.28
0.403255,3.88
0.40326,3.96
0.403265,3.88
0.40327,3.88
0.403275,3.96
0.40328,4.04
0.403285,0.2
0.40329,0.2
0.403295,0.2
0.4033,0.2
0.403305,0.2
0.40331,0.2
0.403315,0.2
0.40332,0.28
0.403325,0.2
0.40333,0.2
0.403335,0.2
0.40334,0.28
0.403345,3.88
0.40335,3.88
0.403355,3.88
0.40336,3.96
0.403365,3.8
0.40337,3.96
0.403375,3.8
0.40338,3.88
0.403385,3.96
0.40339,3.8
0.403395,3.88
0.4034,3.8
0.403405,3.88
0.40341,0.2
0.403415,0.2
0.40342,0.2
0.403425,0.2
0.40343,0.2
0.403435,0.2
0.40344,3.8
0.403445,3.88
0.40345,3.88
0.403455,3.88
0.40346,3.88
0.403465,3.88
0.40347,0.2
0.403475,0.2
0.40348,0.2
0.403485,0.2
0.40349,0.2
0.403495,0.2
0.4035,0.12
0.403505,0.2
0.40351,0.28
0.403515,0.2
0.40352,0.28
0.403525,0.12
0.40353,0.2
0.403535,3.72
0.40354,3.88
0.403545,3.8
0.40355,3.8
0.403555,3.8
0.40356,3.88
0.403565,0.2
0.40357,0.2
0.403575,0.2
0.40358,0.2
0.403585,0.2
0.40359,0.2
0.403595,3.8
0.4036,3.88
0.403605,3.88
0.40361,3.88
0.403615,3.8
0.40362,3.88
0.403625,3.88
0.40363,0.28
0.403635,0.2
0.40364,0.2
0.403645,0.2
0.40365,0.12
0.403655,0.2
0.40366,3.88
0.403665,3.88
0.40367,3.88
0.403675,3.88
0.40368,3.96
0.403685,3.96
0.40369,3.96
0.403695,3.88
0.4037,3.96
0.403705,3.96
0.40371,3.88
0.403715,3.88
0.40372,0.2
0.403725,0.2
0.40373,0.2
0.403735,0.28
0.40374,0.2
0.403745,0.2
0.40375,0.28
0.403755,3.88
0.40376,3.88
0.403765,3.88
0.40377,3.96
0.403775,3.96
0.40378,3.8
0.403785,0.2
0.40379,0.2
0.403795,0.2
0.4038,0.2
0.403805,0.2
0.40381,0.2
0.403815,0.2
0.40382,0.2
0.403825,0.2
0.40383,0.2
0.403835,0.2
0.40384,0.2
0.403845,3.8
0.40385,3.88
0.403855,3.8
0.40386,3.96
0.403865,3.88
0.40387,3.96
0.403875,3.88
0.40388,3.88
0.403885,3.88
0.40389,3.88
0.403895,3.96
0.4039,3.96
0.403905,3.8
0.40391,0.28
0.403915,0.2
0.40392,0.28
0.403925,0.2
0.40393,0.2
0.403935,0.2
0.40394,3.88
0.403945,3.8
0.40395,3.88
0.403955,3.88
0.40396,3.88
0.403965,3.88
0.40397,0.12
0.403975,0.2
0.40398,0.2
0.403985,0.2
0.40399,0.2
0.403995,0.2
0.404,0.2
0.404005,0.2
0.40401,0.2
0.404015,0.28
0.40402,0.12
0.404025,0.28
0.40403,0.2
0.404035,3.8
0.40404,3.8
0.404045,3.88
0.40405,3.88
0.404055,3.88
0.40406,3.88
0.404065,0.2
0.40407,0.2
0.404075,0.2
0.40408,0.2
0.404085,0.28
0.40409,0.2
0.404095,3.96
0.4041,3.88
0.404105,3.88
0.40411,3.88
0.404115,3.88
0.40412,3.88
0.404125,3.96
0.40413,0.2
0.404135,0.2
0.40414,0.2
0.404145,0.2
0.40415,0.2
0.404155,0.2
0.40416,3.96
0.404165,3.88
0.40417,3.88
0.404175,3.88
0.40418,3.96
0.404185,3.88
0.40419,3.88
0.404195,3.96
0.4042,3.88
0.404205,3.88
0.40421,3.96
0.404215,3.96
0.40422,0.2
0.404225,0.28
0.40423,0.2
0.404235,0.28
0.40424,0.2
0.404245,0.2
0.40425,0.2
0.404255,3.88
0.40426,3.88
0.404265,3.96
0.40427,3.96
0.404275,3.88
0.40428,3.88
0.404285,0.2
0.40429,0.28
0.404295,0.2
0.4043,0.28
0.404305,0.28
0.40431,0.28
0.404315,0.2
0.40432,0.2
0.404325,0.12
0.40433,0.2
0.404335,0.2
0.40434,0.12
0.404345,3.8
0.40435,3.8
0.404355,3.88
0.40436,3.88
0.404365,3.88
0.40437,3.88
0.404375,3.72
0.40438,3.88
0.404385,3.88
0.40439,3.88
0.404395,3.88
0.4044,3.88
0.404405,3.8
0.40441,0.2
0.404415,0.28
0.40442,0.2
0.404425,0.2
0.40443,0.2
0.404435,0.28
0.40444,3.8
0.404445,3.8
0.40445,3.8
0.404455,3.8
0.40446,3.8
0.404465,3.88
0.40447,0.2
0.404475,0.2
0.40448,0.2
0.404485,0.2
0.40449,0.2
0.404495,0.2
0.4045,0.2
0.404505,0.28
0.40451,0.2
0.404515,0.2
0.40452,0.2
0.404525,0.2
0.40453,0.2
0.404535,3.88
0.40454,3.96
0.404545,3.8
0.40455,3.88
0.404555,3.88
0.40456,3.96
0.404565,0.2
0.40457,0.2
0.404575,0.12
0.40458,0.2
0.404585,0.2
0.40459,0.2
0.404595,3.88
0.4046,3.88
0.404605,3.88
0.40461,3.88
0.404615,3.96
0.40462,3.96
0.404625,3.96
0.40463,0.2
0.404635,0.28
0.40464,0.2
0.404645,0.28
0.40465,0.2
0.404655,0.2
0.40466,3.88
0.404665,3.88
0.40467,3.88
0.404675,3.88
0.40468,3.96
0.404685,3.88
0.40469,3.88
0.404695,3.96
0.4047,3.96
0.404705,3.88
0.40471,3.96
0.404715,3.88
0.40472,0.2
0.404725,0.2
0.40473,0.2
0.404735,0.2
0.40474,0.28
0.404745,0.2
0.40475,0.2
0.404755,3.96
0.40476,3.88
0.404765,3.88
0.40477,3.88
0.404775,3.88
0.40478,3.88
0.404785,0.2
0.40479,0.2
0.404795,0.2
0.4048,0.28
0.404805,0.2
0.40481,0.28
0.404815,0.12
0.40482,0.2
0.404825,0.2
0.40483,0.2
0.404835,0.2
0.40484,0.2
0.404845,3.88
0.40485,3.8
0.404855,3.8
0.40486,3.8
0.404865,3.8
0.40487,3.88
0.404875,3.8
0.40488,3.8
0.404885,3.8
0.40489,3.8
0.404895,3.88
0.4049,3.8
0.404905,3.88
0.40491,0.2
0.404915,0.2
0.40492,0.2
0.404925,0.2
0.40493,0.28
0.404935,0.2
0.40494,3.88
0.404945,3.88
0.40495,3.88
0.404955,3.88
0.40496,3.88
0.404965,3.88
0.40497,0.2
0.404975,0.2
0.40498,0.28
0.404985,0.28
0.40499,0.2
0.404995,0.28
0.405,0.28
0.405005,0.2
0.40501,0.2
0.405015,0.2
0.40502,0.2
0.405025,0.2
0.40503,0.2
0.405035,3.88
0.40504,3.88
0.405045,3.8
0.40505,3.96
0.405055,3.88
0.40506,3.88
0.405065,0.2
0.40507,0.2
0.405075,0.28
0.40508,0.2
0.405085,0.2
0.40509,0.2
0.405095,3.88
0.4051,3.88
0.405105,3.96
0.40511,3.88
0.405115,3.96
0.40512,3.88
0.405125,3.88
0.40513,0.2
0.405135,0.28
0.40514,0.2
0.405145,0.2
0.40515,0.2
0.405155,0.2
0.40516,3.96
0.405165,3.88
0.40517,3.88
0.405175,3.8
0.40518,3.8
0.405185,3.88
0.40519,3.88
0.405195,3.96
0.4052,3.88
0.405205,3.88
0.40521,3.88
0.405215,3.88
0.40522,0.2
0.405225,0.28
0.40523,0.2
0.405235,0.28
0.40524,0.2
0.405245,0.2
0.40525,0.2
0.405255,3.88
0.40526,3.88
0.405265,3.8
0.40527,3.88
0.405275,3.88
0.40528,3.96
0.405285,0.2
0.40529,0.28
0.405295,0.2
0.4053,0.2
0.405305,0.2
0.40531,0.2
0.405315,0.2
0.40532,0.2
0.405325,0.2
0.40533,0.12
0.405335,0.2
0.40534,0.2
0.405345,3.8
0.40535,3.8
0.405355,3.8
0.40536,3.8
0.405365,3.88
0.40537,3.88
0.405375,3.88
0.40538,3.88
0.405385,3.8
0.40539,3.96
0.405395,3.88
0.4054,3.88
0.405405,3.88
0.40541,0.28
0.405415,0.2
0.40542,0.28
0.405425,0.2
0.40543,0.2
0.405435,0.2
0.40544,3.96
0.405445,3.96
0.40545,3.88
0.405455,3.88
0.40546,3.88
0.405465,3.88
0.40547,0.2
0.405475,0.2
0.40548,0.2
0.405485,0.12
0.40549,0.2
0.405495,0.2
0.4055,0.2
0.405505,0.2
0.40551,0.28
0.405515,0.2
0.40552,0.2
0.405525,0.2
0.40553,0.12
0.405535,3.88
0.40554,3.96
0.405545,3.8
0.40555,3.88
0.405555,3.88
0.40556,3.88
0.405565,0.12
0.40557,0.2
0.405575,0.2
0.40558,0.2
0.405585,0.2
0.40559,0.2
0.405595,3.88
0.4056,3.88
0.405605,3.88
0.40561,3.88
0.405615,3.88
0.40562,3.88
0.405625,3.88
0.40563,0.2
0.405635,0.28
0.40564,0.2
0.405645,0.2
0.40565,0.2
0.405655,0.2
0.40566,3.88
0.405665,3.88
0.40567,3.88
0.405675,3.88
0.40568,3.88
0.405685,3.88
0.40569,3.88
0.405695,3.8
0.4057,3.88
0.405705,3.96
0.40571,3.88
0.405715,3.88
0.40572,0.2
0.405725,0.2
0.40573,0.28
0.405735,0.2
0.40574,0.2
0.405745,0.2
0.40575,0.2
0.405755,3.88
0.40576,3.8
0.405765,3.8
0.40577,3.88
0.405775,3.88
0.40578,3.8
0.405785,0.28
0.40579,0.2
0.405795,0.28
0.4058,0.2
0.405805,0.2
0.40581,0.2
0.405815,0.2
0.40582,0.2
0.405825,0.2
0.40583,0.2
0.405835,0.2
0.40584,0.12
0.405845,3.88
0.40585,3.88
0.405855,3.96
0.40586,3.88
0.405865,3.88
0.40587,3.88
0.405875,3.8
0.40588,3.88
0.405885,3.88
0.40589,3.88
0.405895,3.96
0.4059,3.96
0.405905,3.88
0.40591,0.2
0.405915,0.2
0.40592,0.28
0.405925,0.2
0.40593,0.2
0.405935,0.2
0.40594,3.96
0.405945,3.88
0.40595,3.88
0.405955,3.88
0.40596,3.88
0.405965,3.88
0.40597,0.2
0.405975,0.28
0.40598,0.28
0.405985,0.2
0.40599,0.2
0.405995,0.2
0.406,0.2
0.406005,0.2
0.40601,0.2
0.406015,0.2
0.40602,0.2
0.406025,0.12
0.40603,0.2
0.406035,3.88
0.40604,3.88
0.406045,3.88
0.40605,3.8
0.406055,3.88
0.40606,3.96
0.406065,0.2
0.40607,0.2
0.406075,0.2
0.40608,0.2
0.406085,0.2
0.40609,0.2
0.406095,3.88
0.4061,3.88
0.406105,3.8
0.40611,3.88
0.406115,3.8
0.40612,3.8
0.406125,3.8
0.40613,0.2
0.406135,0.12
0.40614,0.2
0.406145,0.2
0.40615,0.2
0.406155,0.2
0.40616,3.88
0.406165,3.88
0.40617,3.88
0.406175,3.88
0.40618,3.88
0.406185,3.88
0.40619,3.8
0.406195,3.88
0.4062,3.8
0.406205,3.88
0.40621,3.88
0.406215,3.88
0.40622,0.2
0.406225,0.2
0.40623,0.2
0.406235,0.2
0.40624,0.2
0.406245,0.2
0.40625,0.2
0.406255,3.8
0.40626,3.8
0.406265,3.8
0.40627,3.8
0.406275,3.8
0.40628,3.8
0.406285,0.28
0.40629,0.2
0.406295,0.2
0.4063,0.28
0.406305,0.2
0.40631,0.28
0.406315,0.28
0.40632,0.2
0.406325,0.28
0.40633,0.2
0.406335,0.2
0.40634,0.2
0.406345,3.8
0.40635,3.88
0.406355,3.8
0.40636,3.96
0.406365,3.96
0.40637,3.88
0.406375,3.96
0.40638,3.96
0.406385,3.88
0.40639,3.96
0.406395,3.96
0.4064,3.96
0.406405,3.88
0.40641,0.2
0.406415,0.2
0.40642,0.2
0.406425,0.2
0.40643,0.2
0.406435,0.2
0.40644,3.96
0.406445,3.96
0.40645,3.96
0.406455,3.88
0.40646,3.88
0.406465,3.88
0.40647,0.2
0.406475,0.12
0.40648,0.2
0.406485,0.2
0.40649,0.2
0.406495,0.28
0.4065,0.2
0.406505,0.2
0.40651,0.2
0.406515,0.2
0.40652,0.2
0.406525,0.2
0.40653,0.12
0.406535,3.88
0.40654,3.8
0.406545,3.88
0.40655,3.88
0.406555,3.88
0.40656,3.88
0.406565,0.2
0.40657,0.2
0.406575,0.2
0.40658,0.2
0.406585,0.2
0.40659,0.28
0.406595,3.88
0.4066,3.88
0.406605,3.88
0.40661,3.8
0.406615,3.88
0.40662,3.8
0.406625,3.8
0.40663,0.2
0.406635,0.2
0.40664,0.2
0.406645,0.2
0.40665,0.2
0.406655,0.2
0.40666,3.88
0.406665,3.8
0.40667,3.8
0.406675,3.8
0.40668,3.8
0.406685,3.8
0.40669,3.88
0.406695,3.8
0.4067,3.8
0.406705,3.8
0.40671,3.88
0.406715,3.8
0.40672,0.2
0.406725,0.2
0.40673,0.28
0.406735,0.2
0.40674,0.2
0.406745,0.2
0.40675,0.2
0.406755,3.88
0.40676,3.88
0.406765,3.88
0.40677,3.88
0.406775,3.88
0.40678,3.96
0.406785,0.2
0.40679,0.2
0.406795,0.2
0.4068,0.28
0.406805,0.2
0.40681,0.28
0.406815,0.2
0.40682,0.2
0.406825,0.2
0.40683,0.28
0.406835,0.2
0.40684,0.28
0.406845,3.88
0.40685,3.96
0.406855,3.88
0.40686,3.88
0.406865,3.88
0.40687,3.88
0.406875,3.88
0.40688,3.88
0.406885,3.96
0.40689,3.96
0.406895,4.04
0.4069,3.96
0.406905,3.96
0.40691,0.12
0.406915,0.2
0.40692,0.2
0.406925,0.2
0.40693,0.28
0.406935,0.2
0.40694,4.04
0.406945,3.8
0.40695,3.88
0.406955,3.96
0.40696,3.88
0.406965,3.88
0.40697,0.2
0.406975,0.28
0.40698,0.2
0.406985,0.2
0.40699,0.2
0.406995,0.2
0.407,0.2
0.407005,0.12
0.40701,0.2
0.407015,0.2
0.40702,0.2
0.407025,0.2
0.40703,0.12
0.407035,3.88
0.40704,3.88
0.407045,3.8
0.40705,3.8
0.407055,3.88
0.40706,3.96
0.407065,0.2
0.40707,0.2
0.407075,0.2
0.40708,0.2
0.407085,0.2
0.40709,0.28
0.407095,3.88
0.4071,3.8
0.407105,3.8
0.40711,3.8
0.407115,3.72
0.40712,3.8
0.407125,3.88
0.40713,0.2
0.407135,0.2
0.40714,0.2
0.407145,0.2
0.40715,0.28
0.407155,0.12
0.40716,3.72
0.407165,3.8
0.40717,3.88
0.407175,3.88
0.40718,3.8
0.407185,3.8
0.40719,3.88
0.407195,3.88
0.4072,3.88
0.407205,3.96
0.40721,3.88
0.407215,3.88
0.40722,0.2
0.407225,0.2
0.40723,0.28
0.407235,0.2
0.40724,0.2
0.407245,0.2
0.40725,0.2
0.407255,3.8
0.40726,3.96
0.407265,3.96
0.40727,3.88
0.407275,3.96
0.40728,3.96
0.407285,0.2
0.40729,0.2
0.407295,0.28
0.4073,0.2
0.407305,0.2
0.40731,0.28
0.407315,0.2
0.40732,0.2
0.407325,0.2
0.40733,0.12
0.407335,0.28
0.40734,0.2
0.407345,3.88
0.40735,3.96
0.407355,3.88
0.40736,3.88
0.407365,3.96
0.40737,3.88
0.407375,3.88
0.40738,3.88
0.407385,3.88
0.40739,3.88
0.407395,3.88
0.4074,3.88
0.407405,3.88
0.40741,0.2
0.407415,0.2
0.40742,0.2
0.407425,0.2
0.40743,0.28
0.407435,0.2
0.40744,3.88
0.407445,3.88
0.40745,3.88
0.407455,3.88
0.40746,3.88
0.407465,3.88
0.40747,0.2
0.407475,0.2
0.40748,0.2
0.407485,0.28
0.40749,0.2
0.407495,0.2
0.4075,0.28
0.407505,0.12
0.40751,0.12
0.407515,0.2
0.40752,0.2
0.407525,0.2
0.40753,0.2
0.407535,3.8
0.40754,3.8
0.407545,3.8
0.40755,3.88
0.407555,3.8
0.40756,3.88
0.407565,0.12
0.40757,0.28
0.407575,0.2
0.40758,0.2
0.407585,0.2
0.40759,0.2
0.407595,3.88
0.4076,3.8
0.407605,3.8
0.40761,3.8
0.407615,3.88
0.40762,3.8
0.407625,3.8
0.40763,0.2
0.407635,0.2
0.40764,0.28
0.407645,0.2
0.40765,0.2
0.407655,0.2
0.40766,3.88
0.407665,3.88
0.40767,3.88
0.407675,3.96
0.40768,3.88
0.407685,3.88
0.40769,3.96
0.407695,3.96
0.4077,3.96
0.407705,3.96
0.40771,3.88
0.407715,3.96
0.40772,0.2
0.407725,0.2
0.40773,0.2
0.407735,0.2
0.40774,0.28
0.407745,0.2
0.40775,0.2
0.407755,3.96
0.40776,3.96
0.407765,3.96
0.40777,3.88
0.407775,3.96
0.40778,3.88
0.407785,0.28
0.40779,0.2
0.407795,0.28
0.4078,0.28
0.407805,0.2
0.40781,0.28
0.407815,0.2
0.40782,0.2
0.407825,0.2
0.40783,0.12
0.407835,0.2
0.40784,0.12
0.407845,3.88
0.40785,3.88
0.407855,3.88
0.40786,3.8
0.407865,3.88
0.40787,3.8
0.407875,3.88
0.40788,3.88
0.407885,3.96
0.40789,3.88
0.407895,3.88
0.4079,3.88
0.407905,3.88
0.40791,0.2
0.407915,0.2
0.40792,0.28
0.407925,0.2
0.40793,0.2
0.407935,0.2
0.40794,3.88
0.407945,3.88
0.40795,3.8
0.407955,3.96
0.40796,3.88
0.407965,3.88
0.40797,0.2
0.407975,0.2
0.40798,0.2
0.407985,0.2
0.40799,0.12
0.407995,0.2
0.408,0.2
0.408005,0.2
0.40801,0.2
0.408015,0.2
0.40802,0.2
0.408025,0.2
0.40803,0.12
0.408035,3.8
0.40804,3.8
0.408045,3.88
0.40805,3.72
0.408055,3.8
0.40806,3.8
0.408065,0.2
0.40807,0.2
0.408075,0.2
0.40808,0.12
0.408085,0.12
0.40809,0.28
0.408095,3.8
0.4081,3.8
0.408105,3.88
0.40811,3.96
0.408115,3.88
0.40812,3.8
0.408125,3.96
0.40813,0.12
0.408135,0.2
0.40814,0.2
0.408145,0.2
0.40815,0.2
0.408155,0.2
0.40816,3.88
0.408165,3.88
0.40817,3.88
0.408175,3.96
0.40818,3.88
0.408185,3.96
0.40819,3.96
0.408195,3.96
0.4082,3.96
0.408205,3.96
0.40821,3.96
0.408215,3.96
0.40822,0.28
0.408225,0.2
0.40823,0.28
0.408235,0.28
0.40824,0.28
0.408245,0.12
0.40825,0.2
0.408255,3.88
0.40826,3.88
0.408265,3.96
0.40827,3.88
0.408275,3.88
0.40828,3.96
0.408285,0.2
0.40829,0.2
0.408295,0.2
0.4083,0.2
0.408305,0.2
0.40831,0.2
0.408315,0.2
0.40832,0.2
0.408325,0.2
0.40833,0.2
0.408335,0.2
0.40834,0.2
0.408345,3.96
0.40835,3.8
0.408355,3.88
0.40836,3.96
0.408365,3.88
0.40837,3.88
0.408375,3.8
0.40838,3.88
0.408385,3.88
0.40839,3.88
0.408395,3.8
0.4084,3.88
0.408405,3.88
0.40841,0.2
0.408415,0.2
0.40842,0.2
0.408425,0.2
0.40843,0.2
0.408435,0.28
0.40844,3.8
0.408445,3.8
0.40845,3.8
0.408455,3.8
0.40846,3.88
0.408465,3.96
0.40847,0.2
0.408475,0.2
0.40848,0.2
0.408485,0.28
0.40849,0.2
0.408495,0.2
0.4085,0.2
0.408505,0.2
0.40851,0.2
0.408515,0.2
0.40852,0.2
0.408525,0.2
0.40853,0.2
0.408535,3.8
0.40854,3.96
0.408545,3.88
0.40855,3.88
0.408555,3.88
0.40856,3.8
0.408565,0.28
0.40857,0.12
0.408575,0.2
0.40858,0.2
0.408585,0.2
0.40859,0.2
0.408595,3.88
0.4086,3.96
0.408605,3.88
0.40861,3.96
0.408615,3.88
0.40862,3.88
0.408625,3.96
0.40863,0.2
0.408635,0.28
0.40864,0.2
0.408645,0.2
0.40865,0.2
0.408655,0.2
0.40866,3.8
0.408665,3.88
0.40867,3.96
0.408675,3.96
0.40868,3.96
0.408685,3.96
0.40869,3.88
0.408695,3.96
0.4087,3.88
0.408705,3.88
0.40871,3.96
0.408715,3.88
0.40872,0.28
0.408725,0.2
0.40873,0.28
0.408735,0.2
0.40874,0.2
0.408745,0.28
0.40875,0.12
0.408755,3.88
0.40876,3.88
0.408765,3.88
0.40877,3.88
0.408775,3.88
0.40878,3.88
0.408785,0.2
0.40879,0.2
0.408795,0.2
0.4088,0.28
0.408805,0.2
0.40881,0.2
0.408815,0.28
0.40882,0.2
0.408825,0.2
0.40883,0.2
0.408835,0.2
0.40884,0.2
0.408845,3.8
0.40885,3.88
0.408855,3.8
0.40886,3.88
0.408865,3.88
0.40887,3.88
0.408875,3.88
0.40888,3.8
0.408885,3.8
0.40889,3.8
0.408895,3.88
0.4089,3.88
0.408905,3.8
0.40891,0.2
0.408915,0.28
0.40892,0.2
0.408925,0.28
0.40893,0.2
0.408935,0.2
0.40894,3.8
0.408945,3.88
0.40895,3.8
0.408955,3.8
0.40896,3.88
0.408965,3.8
0.40897,0.2
0.408975,0.2
0.40898,0.2
0.408985,0.28
0.40899,0.2
0.408995,0.28
0.409,0.2
0.409005,0.2
0.40901,0.12
0.409015,0.2
0.40902,0.12
0.409025,0.12
0.40903,0.2
0.409035,3.88
0.40904,3.88
0.409045,3.88
0.40905,3.88
0.409055,3.88
0.40906,3.88
0.409065,0.2
0.40907,0.2
0.409075,0.28
0.40908,0.2
0.409085,0.12
0.40909,0.2
0.409095,3.96
0.4091,3.88
0.409105,3.88
0.40911,3.96
0.409115,3.88
0.40912,3.88
0.409125,3.88
0.40913,0.2
0.409135,0.2
0.40914,0.28
0.409145,0.2
0.40915,0.2
0.409155,0.2
0.40916,3.88
0.409165,3.88
0.40917,3.88
0.409175,3.88
0.40918,3.96
0.409185,3.88
0.40919,3.88
0.409195,3.88
0.4092,3.96
0.409205,3.8
0.40921,3.88
0.409215,3.96
0.40922,0.2
0.409225,0.2
0.40923,0.2
0.409235,0.2
0.40924,0.2
0.409245,0.2
0.40925,0.2
0.409255,3.96
0.40926,3.88
0.409265,3.88
0.40927,3.8
0.409275,3.88
0.40928,3.96
0.409285,0.2
0.40929,0.28
0.409295,0.12
0.4093,0.28
0.409305,0.12
0.40931,0.28
0.409315,0.12
0.40932,0.28
0.409325,0.2
0.40933,0.12
0.409335,0.2
0.40934,0.2
0.409345,3.88
0.40935,3.8
0.409355,3.88
0.40936,3.8
0.409365,3.8
0.40937,3.8
0.409375,3.8
0.40938,3.8
0.409385,3.72
0.40939,3.8
0.409395,3.88
0.4094,3.8
0.409405,3.8
0.40941,0.28
0.409415,0.2
0.40942,0.28
0.409425,0.2
0.40943,0.28
0.409435,0.2
0.40944,3.88
0.409445,3.8
0.40945,3.88
0.409455,3.88
0.40946,4.04
0.409465,3.88
0.40947,0.28
0.409475,0.2
0.40948,0.28
0.409485,0.2
0.40949,0.2
0.409495,0.12
0.4095,0.2
0.409505,0.2
0.40951,0.2
0.409515,0.12
0.40952,0.28
0.409525,0.28
0.40953,0.2
0.409535,3.88
0.40954,3.96
0.409545,3.96
0.40955,3.88
0.409555,3.96
0.40956,3.88
0.409565,0.2
0.40957,0.2
0.409575,0.28
0.40958,0.2
0.409585,0.28
0.40959,0.2
0.409595,3.96
0.4096,3.96
0.409605,3.88
0.40961,3.88
0.409615,3.8
0.40962,3.88
0.409625,3.88
0.40963,0.2
0.409635,0.2
0.40964,0.2
0.409645,0.2
0.40965,0.2
0.409655,0.28
0.40966,3.8
0.409665,3.88
0.40967,3.8
0.409675,3.88
0.40968,3.88
0.409685,3.88
0.40969,3.8
0.409695,3.8
0.4097,3.88
0.409705,3.88
0.40971,3.88
0.409715,3.96
0.40972,0.2
0.409725,0.2
0.40973,0.28
0.409735,0.2
0.40974,0.28
0.409745,0.2
0.40975,0.28
0.409755,3.88
0.40976,3.8
0.409765,3.8
0.40977,3.96
0.409775,3.8
0.40978,3.88
0.409785,0.2
0.40979,0.28
0.409795,0.2
0.4098,0.28
0.409805,0.2
0.40981,0.2
0.409815,0.12
0.40982,0.2
0.409825,0.2
0.40983,0.2
0.409835,0.2
0.40984,0.2
0.409845,3.72
0.40985,3.8
0.409855,3.8
0.40986,3.8
0.409865,3.8
0.40987,3.8
0.409875,3.8
0.40988,3.8
0.409885,3.88
0.40989,3.88
0.409895,3.88
0.4099,3.88
